chunk_id,raw_text,clean_text,section_label,orientation
NEW
Electronics-grade TMAH waste liquid after electrolysis
Electronic-grade TMAH, and
chemicals recycling and purification that achieved the
other recycled products
program electronic-grade was reused by TSMC
Wafer Used by NEW
products customers Completed the “recycled activated
Promote the pilot project for
carbon leasing demonstration” with
Chemical leasing leasing regenerated activated
suppliers to continue expanding the
carbon
leasing scope
NEW
The “Zero Waste Manufacturing Artificial fluorites, industrial-
Zero Waste
Center” in Taichung was commenced grade IPA, and other recycled Reused by
Raw Semiconductor Recycling Manufacturing Center operation. products other
materials processes industries
Expand the application of six types
of waste liquid and transform them Copper, industrial-grade
Action plan to turn
into marketable recycled products ammonium sulfate crystals,
waste into high-value
by targeting the reduction of export silicon cake, and other recycled
products
transportation and in-house use by the products
processes of TSMC
Waste Incineration
Launched disposal or landfill NEW
Promote organic sludge, waste CLSM, industrial-grade
Planning Outsourced waste aluminum etchant, and waste phosphoric acid, aluminum
resource recycling plan aluminum and plastic packaging bag materials and plastic pellets, and
NEW 2024 Achievements
incineration to recycling projects other regenerated products
Intelligent waste management",sustainable practice governance innovation pioneer responsible purchaser practitioner green power admired employer power change society practice circular economy saving reduce waste benefit recycle waste new electronic grade tmah waste liquid electrolysis electronic grade tmah chemical recycling purification achieve recycle product program electronic grade reuse wafer new product customer complete recycled activate promote pilot project carbon leasing demonstration chemical leasing leasing regenerate activate supplier continue expand carbon lease scope new waste manufacturing artificial fluorite waste center taichung commence grade ipa recycle reuse raw semiconductor recycling manufacturing center product material process industry expand application type waste liquid transform copper industrial grade action plan turn marketable recycle product ammonium sulfate crystal waste high target reduction export silicon cake recycle product transportation house use product process waste incineration launch disposal landfill new promote organic sludge waste clsm industrial grade planning outsource waste aluminum etchant waste phosphoric acid aluminum resource recycling plan aluminum plastic packaging bag material plastic pellet new achievement incineration recycle project regenerated product intelligent waste management,environment,action_oriented
140,"Overview Sustainable Business Practices Operations and Governance Appendix
2024 Sustainability Report
An Innovation Pioneer A Responsible Purchaser A Practitioner of Green Power An Admired Employer Power to Change Society
Case Study Case Study
Upgrade Aluminum-Plastic Separation TSMC Eco-Eat Delivery Certification
Technology Revitalize Discarded Packaging
To encourage employees to participate in eco-friendly initiatives, TSMC launched ""eco-eat delivery
Bags certification"" activities. The activities cover six key criteria: ""using biodegradable straws, delivering
with insulated boxes/bags, obtaining government eco-certifications, offering pre-order drink services
To maximize the benefits of resource recycling, TSMC launched the Rebirth Initiative – an outsourced with personal cups, providing reusable cup services, and offering bulk beverage services."" A total of
waste resource recycling program – in collaboration with suppliers. This initiative focused on research 64 businesses participated in the effort. During the activities, employees who purchased items from
for recycling and reusing waste aluminum-plastic packaging bags and successfully developed a certified eco-friendly delivery businesses could accumulate points and earn chances to win prizes.
technology that completely separates the aluminum foil layer from the plastic layer . In December This initiative aimed to reduce plastic usage and foster a green lifestyle.
2024, TSMC obtained approval for reuse from the Southern Taiwan Science Park Administration, with
plans to implement the technology across all Taiwan fabs in 2025. This effort is estimated to reduce
incineration volumes by 1,350 metric tons annually. Additionally, TSMC repurposed the separated
plastic pellets to produce notebook covers and backs made from 100% recycled materials. These
notebooks were created using eco-friendly paper certified by the FSC and were given as gifts during
the 2025 Global Technology Symposium. This initiative imbues recycled resources with
commemorative value.
TSMC recycles discarded aluminum-plastic packaging bags (left) and reproduced them into plastic pellets (middle) and aluminum TSMC encourages employees to bring their own cups to support environmental protection initiatives.
materials (right).",sustainable practice governance innovation pioneer responsible purchaser practitioner green power admired employer power change society case study case study upgrade aluminum plastic separation eco eat delivery certification technology revitalize discard packaging encourage employee participate eco friendly initiative launch eco eat delivery bag certification activity activity cover key criterion biodegradable straw deliver insulate box bag obtain government eco certifications offer pre order drink service maximize benefit resource recycling launch rebirth initiative outsourced personal cup provide reusable cup service offer bulk beverage service total waste resource recycling program collaboration supplier initiative focus research participate effort activity employee purchase item recycling reuse waste aluminum plastic packaging bag develop certified eco friendly delivery accumulate point earn chance win prize technology separate aluminum foil layer plastic layer december initiative aim reduce plastic usage foster green lifestyle obtain approval reuse southern science park administration plan implement technology fab effort estimate reduce incineration volume metric ton repurpose separate plastic pellet produce notebook cover back recycle material notebook create eco friendly paper certify fsc give gift technology symposium initiative imbue recycle resource commemorative recycle discard aluminum plastic packaging bag leave reproduce plastic pellet middle aluminum encourage employee bring cup support environmental protection initiative material,environment,action_oriented
141,"Overview Sustainable Business Practices Operations and Governance Appendix
2024 Sustainability Report
An Innovation Pioneer A Responsible Purchaser A Practitioner of Green Power An Admired Employer Power to Change Society
Strengthen Audit Guidance
Case Study
To ensure proper waste transportation and fulfill
source management responsibilities, TSMC requires
transportation contractors to comply with the
The Inaugural Circular Economy Demonstration
guidelines outlined in the Supplier Transportation
Center Turns Waste into Gold Management White Paper . Additionally, TSMC uses
a dedicated GPS satellite fleet tracking system to
monitor the waste transportation process,
Adhering to a ""zero waste through resource recycling"" philosophy, TSMC has established the Taichung implementing transparent management practices. To
Zero Waste Manufacturing Center , which includes four major recycling and processing facilities. enhance operational safety, TSMC further
These facilities convert waste generated from manufacturing processes into industrial-grade raw strengthened its ""Waste Transportation Operations
materials and evaluate the development of recycled electronic-grade chemicals for reuse in Improvement Project 2.0"" in 2024. The Company
semiconductor manufacturing. The initiative is expected to reduce outsourced waste processing hosted its first transportation safety seminar for liquid
volumes by 130,000 metric tons annually. In 2024, the center processed 9,400 metric tons of waste, tanker contractors, covering topics such as personal
generating NT$80 million in benefits. Additionally, TSMC has collaborated with Taiwan’s Ministry of protective equipment usage, transportation operation
Environment to develop ""Thin-Film Carbon Capture Technology,"" using the Taichung Zero Waste precautions, emergency response procedures, and
Manufacturing Center as the country’s first demonstration site. This technology will be applied to common operational deficiencies. Furthermore, a
general waste thermal treatment (incineration) facilities in the future, further expanding green impact quarterly training system was established to help
through innovative technology. transportation personnel familiarize themselves with
operational processes and improve safety awareness.
Four Major Recycling and Processing Mechanisms of Taichung Zero Waste Personnel are required to complete training and pass
Manufacturing Center tests before being allowed to operate within the
facilities. In 2024, TSMC conducted annual on-site
audits for 46 transportation contractors, achieving a
Solvent Thermal Recovery Plant Fluoride Recycling Plant
100% audit rate for liquid tankers, sludge vehicles, and
Generate “steam” after Generate “artificial fluorite” after
pyrolysis and heat recovery to drying, mixing, granulation and hazardous waste transport vehicles. A total of 38
serve as the auxiliary energy shaping to serve as the fluxing deficiencies were identified and corrected, including
of the Taichung Zero Waste agent for the iron and steel
Manufacturing Center industry three related to company operational management, 12
related to transportation personnel training
management, ten related to vehicle safety, and 13
Taichung
Silica Recycling Plant Zero Waste Isopropanol Recovery Plant related to transportation operation procedures.
Manufacturing
Generate “mineral powder” after Generate “industrial-grade/
drying, roasting, soaking, and Center electronic-grade IPA” after
surface modification to serve as raw distillation and purification to serve
materials for ceramic industries and as the raw materials for other
construction material industries or the semiconductor
industry",sustainable practice governance innovation pioneer responsible purchaser practitioner green power admired employer power change society strengthen audit guidance case study ensure proper waste transportation fulfill source management responsibility require transportation contractor comply inaugural circular economy demonstration guideline outline supplier transportation center turn waste gold management white paper use dedicated gps satellite fleet tracking system monitor waste transportation process adhere waste resource recycle philosophy establish taichung implement transparent management practice waste manufacturing center major recycling processing facility enhance operational safety facility convert waste generate manufacturing process industrial grade raw strengthen waste transportation material evaluate development recycled electronic grade chemical reuse improvement project semiconductor manufacture initiative expect reduce outsource waste processing host transportation safety seminar liquid volume metric ton center process metric ton waste tanker contractor cover topic personal generating benefit collaborate ministry protective equipment usage transportation environment develop thin film carbon capture technology taichung waste precaution emergency response procedure manufacturing center country demonstration site technology apply common operational deficiency general waste thermal treatment incineration facility future expand green impact quarterly training system establish help innovative technology transportation personnel familiarize operational process improve safety awareness major recycling processing mechanism taichung waste personnel require complete training pass manufacturing center test allow operate facility conduct site audits transportation contractor achieve solvent thermal recovery plant fluoride recycling plant audit rate liquid tanker sludge vehicle generate steam generate artificial fluorite pyrolysis heat recovery dry mix granulation hazardous waste transport vehicle total serve auxiliary energy shaping serve fluxing deficiency identify correct taichung waste agent iron steel manufacturing center industry relate operational management relate transportation personnel training management relate vehicle safety taichung silica recycling plant waste isopropanol recovery plant relate transportation procedure manufacture generate mineral powder generate industrial grade dry roasting soaking center electronic grade ipa surface modification serve raw distillation purification serve material ceramic industry raw material construction material industry semiconductor industry,environment,action_oriented
142,"Overview Sustainable Business Practices Operations and Governance Appendix
2024 Sustainability Report
An Innovation Pioneer A Responsible Purchaser A Practitioner of Green Power An Admired Employer Power to Change Society
Regarding waste treatment contractors, TSMC achieving a 100% audit rate, and completed Waste Treatment Contractor Sustainability Enhancement Project
implemented the Waste Treatment Contractor improvements for 98 deficiencies . The proportion
Sustainability Enhancement Project through cross- of contractors rated as ""Excellent"" or above increased
organizational collaboration. The process began with a from 86% in 2023 to 88% in 2024, with 32% rated as
written review and on-site inspections across six key ""Outstanding."" Additionally, 89% of contractors have
dimensions to carefully select partner contractors. For obtained international certifications such as ISO 14001
qualified contractors that pass the selection process, for environmental, safety, and health standards. Contractor Selection six Main Aspects Waste Safety/health
control management
annual audits and guidance are conducted based on Furthermore, TSMC continues to assist contractors in ● Environmental safety&health department
156 audit criteria across eight dimensions. Finally, establishing intelligent waste tracking systems. By ● Purchasing department
contractor operations are evaluated annually through 2024, 44% of waste treatment contractors had ● Waste management section Corporate On-site
scale and
three key dimensions, which serve as the basis for completed system implementation, leveraging digital reputation facilities
replacement assessments. In 2024, TSMC conducted transformation to enhance management efficiency.
on-site audits for 69 waste treatment contractors ,
Violation
License
assessments
Waste Clean-up Improvement Project 2.0 for the Improvement in Contractor’s
Operational Safety Maintenance Fire safety
records management
Before Clean-up ● Establish a standardized selection procedures to examine the qualification Operating Wastewater Contractor Inspection eight Main Aspects
of contractors management management
C Se o l n e t c r t a io ct n or ● Establish personnel and vehicle certification systems to ensure the ● Industrial safety and environmental protection
familiarity of personnel with the operations and the vehicle specifications Waste Air pollution ● Waste management section
management prevention
During Clean-up ● Examine the compliance of the on-site tank truck operations based on Emergency Safety/health
document data, vehicle specifications, and operating procedures response management Waste flow control
Operation
Observation ● r R e e i q n u fo ir r e ce t h th e e c o m n a t n ra a c g t e o m r’s e s n u t p d e u r r v i i n s g o r t h to e f c o le llo an w - u th p e p v r e o h c i e c s le s e fo s r self-audits to w a it n h d m co a m na p g li e a m nc e e nt
requirements
● Fully examine the management and operations of contractors through Annual Evaluation three Main Aspects
annual audits
● Combine the annual education and training plans of personnel with the ● Environmental safety&health department Operation C s o ca rp le o a ra n t d e
annual inspection plans of tank trucks and strengthen accident case ● Waste management section record reputation
After Clean-up promotion and self-inspections of tank trucks
● Purchasing department
Annual Audit
● Conduct clearance safety forum for waste transportation to strengthen ● Legal department
awareness of safety culture NEW
● Quarterly training sessions and online tests to help familiarize employees
with operational procedures NEW",sustainable practice governance innovation pioneer responsible purchaser practitioner green power admired employer power change society waste treatment contractor achieve audit rate complete waste treatment contractor enhancement project implement waste treatment contractor improvement deficiency proportion enhancement project cross- contractor rat excellent increase organizational collaboration process begin rat write review site inspection key outstanding contractor dimension select partner contractor obtain international certification iso qualified contractor pass selection process environmental safety health standard contractor selection main aspect waste safety health control management audits guidance conduct base furthermore continue assist contractor environmental safety health department audit criterion dimension establish intelligent waste tracking system purchase department contractor evaluate waste treatment contractor waste management corporate site scale key dimension serve basis complete system implementation leverage digital reputation facility replacement assessment conduct transformation enhance management efficiency site audits waste treatment contractor violation license assessment waste clean improvement project improvement contractor operational safety maintenance fire safety record management clean establish standardized selection procedure examine qualification operate wastewater contractor inspection main aspect contractor management management establish personnel vehicle certification system ensure industrial safety environmental protection familiarity personnel vehicle specification waste air pollution waste management management prevention clean examine compliance site tank truck base emergency safety health document datum vehicle specification operating procedure response management waste flow control observation self audits requirement examine management contractor evaluation main aspect audits combine education training plan personnel environmental safety health department inspection plan tank truck strengthen accident case waste management record reputation clean promotion self inspection tank truck purchase department audit conduct clearance safety forum waste transportation strengthen legal department awareness safety culture new quarterly training session online test help familiarize employee operational procedure new,talent,action_oriented
144,"Overview Sustainable Business Practices Operations and Governance Appendix
2024 Sustainability Report
An Innovation Pioneer A Responsible Purchaser A Practitioner of Green Power An Admired Employer Power to Change Society
TSMC Waste Treatment Contractor Management Milestones
Collaborate with contractors to host the waste management conference New version of annual waste treatment Organized the waste clearance safety forum Achieve ISO 14001
Finish connecting the Recycled Product Cloud Reporting Platform with contractor audit plans Established the quarterly education and certification and implement
the EPA's reporting platform training and online testing system for S.W.I.F.T. for 100% of
Strengthen exclusive TSMC GPS Satellite Fleet System clearance personnel contractors
Launch Smart Management project for Proper Waste Handling
Establish a Recycled Product Flow Cloud Reporting Platform
2020 2021 2022 2023 2024 2030
Establish the Clean-up Operations Enhancement Project
Establish S.W.I.F.T.
Facilitate public access to flow of recycled products reported to the EPA Waste handling improvement project 2.0
In-house waste management Waste clean-up Monitoring waste treatment/reuse Transporting recycled product Flow of recycled product
2024 Waste Treatment Contractor Evaluation Results ISO-certified Waste Treatment Contractors
0 0 0 0 0 44 46 49 53 54
1 1 1 0 1
14 13 12 10 8
33 32 34 38 42
11 15 17 23 24
12% 82
25% 23%
86% 88%
2020 2021 2022 2023 2024 2020 2021 2022 2023 2024
Excellent Good Average Passed Disqualified No. of certified contractors Percentage (%)
Note: The total score is 100 points: greater than 90 points are Excellent; 80-89 points are Good; 70-79 points are Average; 60-69 points are Passed; less
than 60 points are Disqualified.",sustainable practice governance innovation pioneer responsible purchaser practitioner green power admired employer power change society waste treatment contractor management milestone collaborate contractor host waste management conference new version waste treatment organize waste clearance safety forum achieve iso finish connect recycled product cloud platform contractor audit plan establish quarterly education certification implement epa platform training online testing system strengthen exclusive gps satellite fleet system clearance personnel contractor launch smart management project proper waste handling establish recycled product flow cloud platform establish clean enhancement project establish facilitate public access flow recycle product epa waste handling improvement project house waste management waste clean monitor waste treatment reuse transport recycled product flow recycle product waste treatment contractor evaluation result iso certify waste treatment contractor excellent good average pass disqualify certify contractor percentage note total score point great point excellent point good point average point pass point disqualify,social,action_oriented
145,"Overview Sustainable Business Practices Operations and Governance Appendix
2024 Sustainability Report
An Innovation Pioneer A Responsible Purchaser A Practitioner of Green Power An Admired Employer Power to Change Society
Air Pollution Control
Strategies 2030 Goals 2025 Targets 2024 Achievements
Adopt Best Available
Technology Reduce the unit air pollutant emissionsNote 1 by Reduce the unit air pollutant emissions by 58% Reduced the unit air pollutant emissions by 47%Note 2
Adopt the Best Available 65% (Base year: 2015) Target: 58%
Technology to control the
pollutants emitted from
TSMC operations and
Reduction rate of volatile organic gases: >99% Reduction rate of volatile organic gases: >98.6% Reduction rate of volatile organic gases: 99%
minimize environmental
Target: >98.6%
impact
Strengthen Monitoring
for Air Pollution Control
Report <1 abnormal occurrence in air pollution Report <1 abnormal occurrence in air pollution Reported 0 abnormal occurrences in air pollution control
Equipment
control equipment control equipment equipment
Leverage backup Target: <1
systems and dual-track
management, along with
pollutant monitors, to
ensure that the equipment
works as intended and
to prevent abnormal
occurrences
Applicable to all TSMC fabs around the world Applicable to TSMC fabs in Taiwan and other specific fabs Only applicable to TSMC fabs in Taiwan Applicable to TSMC overseas fabs Exceeded Achieved Missed target
Note 1: Air pollutant emissions include the total emissions of eight gases: VOCs, H2SO4, HCl, HNO3, HF, H3PO4, Cl2, and NH3.
Note 2: TSMC failed to achieve the annual goal for wafer unit consumption primarily due to the fixed air pollution emission of Fab 20 Phase 1, Fab 22 Phase 1, TSMC Arizona Phase 1, JASM Phase 1, and Advanced Backend Fab 6B even if they have not been formally put
into production (mass production) in 2024. TSMC will continue to invest in resources to mitigate the environmental impacts with the optimal and feasible technology.",sustainable practice governance innovation pioneer responsible purchaser practitioner green power admired employer power change society air pollution control strategy goal target achievement adopt available technology reduce unit air pollutant emissionsnote reduce unit air pollutant emission reduce unit air pollutant emission note adopt available base target technology control pollutant emit reduction rate volatile organic gas reduction rate volatile organic gas reduction rate volatile organic gas minimize environmental target impact strengthen monitoring air pollution control abnormal occurrence air pollution abnormal occurrence air pollution abnormal occurrence air pollution control equipment control equipment control equipment equipment leverage backup target system dual track management pollutant monitor ensure equipment work intend prevent abnormal occurrence applicable fab world applicable fab specific fab applicable fab applicable overseas fab exceed achieve miss target note air pollutant emission total emission gas vocs h2so4 hcl hno3 h3po4 cl2 nh3 note fail achieve goal wafer unit consumption fix air pollution emission fab phase fab phase arizona phase jasm phase advanced backend fab production mass production continue invest resource mitigate environmental impact optimal feasible technology,environment,action_oriented
146,"Overview Sustainable Business Practices Operations and Governance Appendix
2024 Sustainability Report
An Innovation Pioneer A Responsible Purchaser A Practitioner of Green Power An Admired Employer Power to Change Society
Adopt Best Available Technology
TSMC is committed to achieving the goal of minimal the sampling test application of the Environmental Air pollutants generated from the manufacturing of concentration, and perfluorocarbon GHGs at the first
air pollutant emissions by implementing source Monitoring Center, added waste recycling testing semiconductors are mainly acid, alkaline, and volatile stage. The gases are introduced to high-efficiency
separation and multi-stage treatment technologies technologies, and organized the first “self-sampling organic gases. To effectively control air pollution local scrubbers for processing. The gases with low
while actively strengthening the treatment training workshop” to cultivate the self-sampling emissions and improve treatment efficiency, TSMC acid/alkaline concentrations will then be sent to
performance of control equipment. In 2024, TSMC capabilities of on-site personnel. The number adopted classification and reduction of emission central scrubbers for rinsing and neutralization in
cooperated with suppliers to renovate electric- of traceability and improvement verification from sources and strengthened treatment of the second stage. Depending on their boiling points,
heating local scrubbers and successfully increased cases increased by 27% from 2023, showing the terminal control equipment to achieve BAT with the volatile organic gases may be sent to condensation-
the reduction rate of N 2 O to 90% and reduced the continuous advances in the control effects of multi-phase system. Exhaust gases are separated type scrubbers first and then to zeolite rotor
discharge of NO x by 40%. In addition, it expanded equipment and environmental quality. based on their properties - toxic, corrosive, concentrators for adsorption to further reduce their
flammable, acid and alkaline gases with high discharge.
Air Pollution Control Procedures
First Stage Second Stage
Pollutant Source Independent Monitoring System
Local Scrubbers Central Treatment Facility
Monitor
Acid and
operating
Dry process Adsorption Plasma+Wet Burn+Wet Thermal+Wet alkaline
conditions
gases Central wet scrubber
Online fluorine
gas monitoring Stack
Chemical Wastewater Wet (Facility site) exhaust
Acid and
storage tank tank Exhaust
alkaline
duct
gases Central scrubber with
washing equipment
Monitor emission
Wet (Process site) Electrostatic precipitation reduction
Wet process
Volatile Online IPA
organic monitoring Stack
gases
Zeolite rotor exhaust
Organic process Condensation
concentrators
Expanded applications of Environmental Pollution source tracking, analysis and investigation Effluents and water quality management for scrubbers Management mechanism for stack emission baseline
Monitoring Center
Facility parameter change management system (continuously introduced local scrubbers) /
Air pollution control equipment
Automatic system for legal air pollutant coefficient upgrades and checking
monitoring system
Real-time air pollution monitoring system",sustainable practice governance innovation pioneer responsible purchaser practitioner green power admired employer power change society adopt available technology commit achieve goal minimal sample test application environmental air pollutant generate manufacturing concentration perfluorocarbon ghgs air pollutant emission implement source monitoring center add waste recycling testing semiconductor acid alkaline volatile stage gas introduce high efficiency separation multi stage treatment technology technology organize self sample organic gas control air pollution local scrubber process gas low strengthen treatment training workshop cultivate self sample emission improve treatment efficiency acid alkaline concentration send performance control equipment capability site personnel number adopt classification reduction emission central scrubber rinsing neutralization cooperate supplier renovate traceability improvement verification source strengthen treatment second stage depend boiling point heat local scrubber increase case increase show terminal control equipment achieve bat volatile organic gas send condensation- reduction rate reduce continuous advance control effect multi phase system exhaust gas separate type scrubber zeolite rotor discharge addition expand equipment environmental quality base property toxic corrosive concentrator adsorption reduce flammable acid alkaline gas high discharge air pollution control procedure stage second stage pollutant source independent monitoring system local scrubber central treatment facility monitor acid operating dry process adsorption plasma wet burn wet thermal wet alkaline condition gas central wet scrubber online fluorine gas monitoring stack chemical wastewater wet facility site exhaust acid storage tank tank exhaust alkaline duct gas central scrubber washing equipment monitor emission wet process site electrostatic precipitation reduction wet process volatile ipa organic monitoring stack gas zeolite rotor exhaust organic process condensation concentrator expand application environmental pollution source track analysis investigation effluent water quality management scrubber management mechanism stack emission baseline monitoring center facility parameter change management system introduce local scrubber air pollution control equipment automatic system legal air pollutant coefficient upgrade check monitoring system real time air pollution monitoring system,environment,action_oriented
147,"Overview Sustainable Business Practices Operations and Governance Appendix
2024 Sustainability Report
An Innovation Pioneer A Responsible Purchaser A Practitioner of Green Power An Admired Employer Power to Change Society
Different Types of Local Scrubbers Source Reduction and Management -
High Efficiency Local Scrubbers
Process Semiconductor Target Control Equipment Reduction Rate Real-time Parameter Monitoring
Fabrication Pollutant Technologies
In response to the development of advanced process
Corrosive gases Burn-wet ● Natural gas flow technology, raw materials and chemicals used by
dr
E
y
p
e
it
t
a
c
x
h
ia
in
l
g
>99% ● Oxygen flow wafer processes have been increasing. To prevent
Perfluorocarbons (Lar B g u e r - n ca -w p e a t c i ty) ● ● C In ir le c t u p la r t e in s g su w re ater flow by-products derived from new processes from
causing air pollution risks, TSMC performs secondary
Corrosive gases
● Current amperage reviews through its New Tool and New Chemical
Dry etching Perfluorocarbons Plasma-wet >95% ● Circulating water flow Review Committee. In 2024, a carried out a total of
Flammable gases ● Inlet pressure
351 reviews, including the review of 170 new tools
Thin film Corrosive gases and 181 new chemicals. The first review focuses on
Dry Diffusion Perfluorocarbons T c h h e e r m m i a ca l- l w d e o t s w in it g h >95% ● Reactor temperature the evaluation of risks related to new chemicals and
process Perfluorocarbons ● Circulating water flow the establishment of the control system, while the
● pH value
Sputtering Hydrochloric acids Thermal-wet with chemical Hydrochloric acids >87% ● Inlet pressure second review tests and confirms the impacts of the
dosing (Add high-efficiency
Particulate matters spray device) Particulate matters >86% discharge on the environment to select appropriate
discharge separation methods and local scrubbers,
Ion implantation Toxic gases Adsorption >95% ● Pressure difference of local scrubber including electrical heating, burning, plasma, wash
sputtering epitaxy ● Inlet pressure
with agents, absorption, condensation, washing,
● Reactor temperature and other equipment for treatment in advance,
Thin film Nitrous oxide (N2O) Hig t h h - e t r e m m a p l+ e w ra e t t ure >90% ● Circulating water flow implementing the reduction in air pollution emissions.
● Inlet pressure
Corrosive gases ● Differential pressure of local scrubber At the same time, TSMC continued to cooperate with
Wet + chemical dosage >95% ● Circulating water flow suppliers to study the NO x reduction technologies of
Wet Wet Organic gases ● ● I p n H le v t a p lu re e ssure different local scrubbers. TSMC has further upgraded
process etching thermal type, burner type and plasma type local
Alkal P in M e 2 g .5 ases We p t r e e c le ip c i t t r a o t s io ta n tic >90% ● ● ● I C C n o o le r r o o t n n p a a re v c s o u s l r u t r a r e e g n e t s c c o r m ub b b u e st r i s o , n u s te in m g p t e h r e a t r u e r d e o x co r n e t a r c o t l i o m n e m th e o t d h , o a d n , d u n th if e o rm
multi-stage heating method to reduce 60% of the
O pr r o g c a e n s i s c PR stripping p H oi i n g t h o b r o g i a li n n i g cs Condensation Spe p c o ifi in > c t 9 h o i 5 r g g h % a b n o ic i s ling ● ● D s C c o iff r n u e d b r e e b n n e s t r i a a t l i o p n re t s e s m ur p e e o ra f t l u o r c e al N th O e x m d e is th ch o a d r s g h e a f v o e r b a e s e in n g i l n e t r fa o b d u a c s e a d w in h t o o l e F . a I b n 1 2 2 0 B 2 , 4 F , ab
Chemical Corrosive gases ● Differential pressure of local scrubber 14A, Fab 15A, and Fab 18B, and have been included in
S
ta
to
n
r
k
a
s
ge
Wa
S
s
t
t
o
e
r
w
a
a
g
t
e
e r
t a
ta
n
n
k
ks Acid and alkaline
Wet +
( F
c
a
h
c
e
i
m
lity
ic
s
a
i
l
t
d
e)
osage >95% ●
●
p
C
H
irc
v
u
a
la
lu
ti
e
ng water flow
t
im
he
p r
s
o
ta
v
n
in
d
g
a r
a
d
ir
d
e
e
m
si
i
g
ss
n
io
fo
n
r
q
n
u
e
a
w
lit
f
y
a
,
b
T
s
S
.
M
In
C
a
fu
d
r
d
t
i
h
ti
e
o
r
n , to
gases ● Inlet pressure
promoted the “NO reduction project” to adopt CH as",sustainable practice governance innovation pioneer responsible purchaser practitioner green power admired employer power change society different type local scrubber source reduction management high efficiency local scrubber process semiconductor target control equipment reduction rate real time parameter monitor fabrication pollutant technology response development advanced process corrosive gas burn wet natural gas flow technology raw material chemical oxygen flow wafer process increase prevent perfluorocarbon ater flow product derive new process cause air pollution risk perform secondary corrosive gas current amperage review new tool new chemical etch perfluorocarbon plasma wet circulate water flow review committee carry total flammable gas inlet pressure review review new tool thin film corrosive gas new chemical review focus dry diffusion perfluorocarbon reactor temperature evaluation risk relate new chemical process perfluorocarbon circulate water flow establishment control system sputter hydrochloric acid thermal wet chemical hydrochloric acid inlet pressure second review test confirm impact dosing add high efficiency particulate matter spray device particulate matter discharge environment select appropriate discharge separation method local scrubber ion implantation toxic gas adsorption pressure difference local scrubber electrical heating burn plasma wash sputter epitaxy inlet pressure agent absorption condensation washing reactor temperature equipment treatment advance thin film nitrous oxide n2o hig ure circulate water flow implement reduction air pollution emission inlet pressure corrosive gas differential pressure local scrubber time continue cooperate wet chemical dosage circulate water flow supplier study reduction technology wet wet organic gas ssure different local scrubber upgrade process etch thermal type burner type plasma type local alkal ase tic multi stage heating method reduce strip condensation spe ifi iff chemical corrosive gas differential pressure local scrubber fab 15a fab 18b acid alkaline wet lity osage irc water flow light gas inlet pressure promote reduction project adopt,environment,action_oriented
